id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
3458,9870699774,Kondhwa,Painter,TRUE,30,Male,Full Time,Morning,Whole Day,4500,3,31,432108000000,no,FALSE,FALSE,FALSE
3459,9134769574,Khadki,Waiter,FALSE,38,Male,Full Time,Afternoon,Whole Day,6000,9,47,42778394586,no,FALSE,FALSE,FALSE
3460,8548647897,Ganeshkhind,Receptionist,FALSE,25,Female,Full Time,Afternoon,Whole Day,10000,8,43,39906898725,no,FALSE,FALSE,FALSE
3461,8063868396,Aundh,Worker,FALSE,21,Male,Full Time,Evening,Whole Day,2500,4,30,418304000000,yes,TRUE,FALSE,FALSE
3462,9151528800,Katraj,Mehndi Artist,FALSE,19,Female,Part Time,Evening,Evening,8000,10,44,141939000000,no,TRUE,FALSE,FALSE
3463,9480304166,Kondhwa,Painter,FALSE,19,Male,Full Time,Afternoon,Whole Day,7500,9,47,199018000000,no,FALSE,FALSE,FALSE
3464,7580377778,Koregaon Park,Brick mason,TRUE,21,Male,Full Time,Evening,Whole Day,3500,3,26,928520000000,no,TRUE,FALSE,TRUE
3465,7021299999,Ambegaon,Security Guard,FALSE,31,Male,Full Time,Evening,Whole Day,5000,7,57,806928000000,yes,TRUE,FALSE,TRUE
3466,9112119044,Kothrud,Waiter,TRUE,34,Male,Part Time,Evening,Evening,7000,9,46,678669000000,no,TRUE,FALSE,TRUE
3467,9551228720,Kothrud,Cook,FALSE,25,Male,Part Time,Afternoon,Afternoon,3500,4,31,326805000000,yes,TRUE,FALSE,TRUE
3468,9304530905,Koregaon Park,Electrician,TRUE,34,Male,Part Time,Evening,Evening,9000,6,49,906949000000,yes,TRUE,FALSE,FALSE
3469,9651604807,Pashan,Tailor,TRUE,40,Male,Part Time,Morning,Morning,5500,7,47,409038000000,no,FALSE,FALSE,FALSE
3470,7062675334,Ghorpadi,Hairdresser,TRUE,30,Female,Part Time,Morning,Morning,8000,8,48,467746000000,no,FALSE,FALSE,TRUE
3471,9386766397,Ambegaon,Receptionist,FALSE,29,Female,Full Time,Morning,Whole Day,8000,6,51,881185000000,no,FALSE,FALSE,FALSE
3472,9831227615,Shivajinagar,Mehndi Artist,TRUE,22,Female,Part Time,Morning,Morning,3500,4,25,892206000000,no,FALSE,FALSE,TRUE
3473,9960012819,Katraj,Janitor,FALSE,36,Male,Full Time,Afternoon,Whole Day,9500,6,43,202965000000,no,TRUE,FALSE,FALSE
3474,8356520113,Swargate,Waiter,TRUE,29,Male,Part Time,Evening,Evening,10000,7,57,344108000000,no,FALSE,FALSE,TRUE
3475,7339077675,Kharadi,Cashier,TRUE,33,Male,Full Time,Afternoon,Whole Day,6000,7,51,214039000000,no,FALSE,FALSE,FALSE
3476,9702074090,Camp,Waiter,TRUE,23,Male,Part Time,Afternoon,Afternoon,9000,8,55,17504246857,no,TRUE,FALSE,TRUE
3477,7168578750,Hinjewadi,Delivery Boy,FALSE,25,Male,Full Time,Afternoon,Whole Day,3500,4,24,137595000000,yes,FALSE,FALSE,FALSE
3478,7456433055,Camp,Receptionist,FALSE,32,Female,Full Time,Evening,Whole Day,9000,8,55,668275000000,no,TRUE,FALSE,FALSE
3479,7832435331,Katraj,Accountant,TRUE,18,Male,Part Time,Evening,Evening,2500,2,13,216749000000,no,FALSE,FALSE,FALSE
3480,9612971727,Pashan,Hairdresser,TRUE,19,Female,Full Time,Evening,Whole Day,10000,9,43,105380000000,no,TRUE,FALSE,TRUE
3481,9363065310,Vishrantwadi,Cashier,TRUE,19,Male,Part Time,Evening,Evening,9500,8,40,49091112201,no,TRUE,FALSE,TRUE
3482,9406490328,Camp,Janitor,FALSE,38,Male,Full Time,Evening,Whole Day,4000,2,18,416422000000,no,TRUE,FALSE,TRUE
3483,9664849085,Salisbury Park,Maid,TRUE,28,Female,Part Time,Evening,Evening,6000,10,46,23187782218,yes,TRUE,FALSE,FALSE
3484,8392959979,Singhgad Road,Worker,TRUE,33,Male,Part Time,Evening,Evening,5500,10,51,208688000000,yes,FALSE,FALSE,TRUE
3485,7458879693,Kharadi,Receptionist,TRUE,20,Female,Full Time,Evening,Whole Day,9000,9,53,817681000000,no,TRUE,FALSE,TRUE
3486,9102005196,Kharadi,Waitress,FALSE,19,Female,Part Time,Morning,Morning,4000,4,23,16713872945,no,FALSE,FALSE,FALSE
3487,8003978276,Gultekdi,Receptionist,TRUE,39,Male,Part Time,Afternoon,Afternoon,10000,7,50,145853000000,no,FALSE,FALSE,FALSE
3488,7014870780,Kothrud,Salesperson,FALSE,19,Male,Full Time,Evening,Whole Day,4500,3,36,843810000000,no,FALSE,FALSE,FALSE
3489,7904805963,Nigdi,Security Guard,TRUE,32,Male,Full Time,Morning,Whole Day,10000,7,48,679304000000,yes,TRUE,FALSE,FALSE
3490,8244562710,Fursungi,Mechanic,TRUE,39,Male,Full Time,Afternoon,Whole Day,10000,8,57,114215000000,yes,FALSE,FALSE,FALSE
3491,9213646161,Nigdi,Receptionist,TRUE,34,Female,Full Time,Evening,Whole Day,6000,7,48,348802000000,no,FALSE,FALSE,FALSE
3492,8166876200,Aundh,Worker,TRUE,23,Male,Part Time,Morning,Morning,4000,3,37,618279000000,yes,TRUE,FALSE,TRUE
3493,7308714986,Ambegaon,Receptionist,FALSE,19,Female,Full Time,Evening,Whole Day,2000,2,15,723183000000,no,TRUE,FALSE,FALSE
3494,9913040249,Fatimanagar,Salesperson,FALSE,24,Female,Full Time,Evening,Whole Day,9500,7,60,114668000000,no,FALSE,FALSE,TRUE
3495,7470564196,Fatimanagar,Plumber,FALSE,38,Male,Full Time,Evening,Whole Day,9500,6,58,674847000000,yes,FALSE,FALSE,TRUE
3496,9034794186,Bavdhan,Cashier,FALSE,19,Male,Full Time,Afternoon,Whole Day,6000,8,60,607068000000,no,TRUE,FALSE,TRUE
3497,8110488260,Vishrantwadi,Painter,FALSE,32,Male,Full Time,Afternoon,Whole Day,3000,1,10,658222000000,no,FALSE,FALSE,FALSE
3498,9075865221,Bavdhan,Driver,FALSE,33,Male,Part Time,Evening,Evening,5500,7,47,36875657980,yes,FALSE,FALSE,FALSE
3499,9199522010,Sahakarnagar,Delivery Boy,FALSE,28,Male,Part Time,Afternoon,Afternoon,2000,4,39,390231000000,yes,FALSE,FALSE,TRUE
3500,8090668430,Gultekdi,Brick mason,FALSE,21,Male,Part Time,Afternoon,Afternoon,2000,3,34,347679000000,no,TRUE,FALSE,FALSE
3501,8851999517,Ghorpadi,Worker,TRUE,40,Male,Part Time,Evening,Evening,4500,2,12,103175000000,yes,TRUE,FALSE,TRUE
3502,7053703453,Vishrantwadi,Cashier,FALSE,22,Female,Part Time,Morning,Morning,5000,6,42,36395615648,no,TRUE,FALSE,TRUE
3503,8140866397,Kharadi,Childcare Worker,FALSE,21,Female,Part Time,Evening,Evening,5500,7,40,742600000000,yes,TRUE,FALSE,FALSE
3504,9150951198,Ganeshkhind,Painter,FALSE,29,Male,Full Time,Afternoon,Whole Day,5500,10,58,833711000000,no,FALSE,FALSE,TRUE
3505,9166997650,Chinchwad,Worker,TRUE,24,Male,Full Time,Afternoon,Whole Day,7500,7,57,260395000000,yes,TRUE,FALSE,FALSE
3506,9004999651,Ghorpadi,Brick mason,FALSE,32,Male,Part Time,Morning,Morning,3500,2,19,145443000000,no,TRUE,FALSE,TRUE
3507,9127398110,Singhgad Road,Waiter,FALSE,19,Male,Part Time,Morning,Morning,4000,4,25,118184000000,no,FALSE,FALSE,TRUE
3508,9304188127,Bibewadi,Janitor,FALSE,21,Male,Part Time,Morning,Morning,2000,3,21,961193000000,no,TRUE,FALSE,FALSE
3509,7029581324,Shivajinagar,Painter,FALSE,36,Male,Full Time,Morning,Whole Day,7500,7,45,937945000000,no,FALSE,FALSE,FALSE
3510,7631670346,Khadki,Salesperson,FALSE,40,Female,Part Time,Evening,Evening,3000,5,33,468199000000,no,TRUE,FALSE,TRUE
3511,7638695485,Kharadi,Carpenter,TRUE,22,Male,Full Time,Afternoon,Whole Day,3000,5,22,860148000000,yes,TRUE,FALSE,TRUE
3512,9144943995,Vitthalwadi,Mehndi Artist,TRUE,29,Female,Part Time,Morning,Morning,6000,9,50,55041528614,no,TRUE,FALSE,TRUE
3513,9732696194,Wagholi,Janitor,TRUE,25,Male,Full Time,Evening,Whole Day,5500,6,50,282652000000,no,TRUE,FALSE,FALSE
3514,9730397152,Vitthalwadi,Janitor,TRUE,29,Male,Full Time,Morning,Whole Day,2000,2,16,964318000000,no,TRUE,FALSE,FALSE
3515,7762657985,Katraj,Mechanic,FALSE,19,Male,Part Time,Morning,Morning,9000,6,54,845258000000,yes,FALSE,FALSE,FALSE
3516,8150117952,Gultekdi,Childcare Worker,FALSE,20,Female,Part Time,Morning,Morning,2500,2,17,514559000000,yes,FALSE,FALSE,FALSE
3517,7402798556,Ghorpadi,Electrician,TRUE,22,Male,Part Time,Evening,Evening,7000,7,49,961180000000,yes,TRUE,FALSE,FALSE
3518,8516546890,Hadapsar,Painter,FALSE,40,Male,Full Time,Evening,Whole Day,10000,7,47,64609433437,no,TRUE,FALSE,TRUE
3519,9264931391,Sahakarnagar,Brick mason,TRUE,20,Male,Full Time,Evening,Whole Day,5000,10,55,352781000000,no,FALSE,FALSE,TRUE
3520,9300180934,Wanowrie,Waitress,FALSE,34,Female,Full Time,Morning,Whole Day,7000,9,44,83466150707,no,FALSE,FALSE,TRUE
3521,9624835649,Fatimanagar,Hairdresser,TRUE,37,Female,Full Time,Afternoon,Whole Day,10000,7,48,674742000000,no,FALSE,FALSE,FALSE
3522,9589676518,Kothrud,Plumber,TRUE,30,Male,Part Time,Afternoon,Afternoon,2000,2,18,694753000000,yes,TRUE,FALSE,TRUE
3523,7788414917,Erandwane,Accountant,TRUE,37,Male,Full Time,Evening,Whole Day,5500,9,44,291615000000,no,FALSE,FALSE,FALSE
3524,7324692571,Ganeshkhind,Waitress,TRUE,26,Female,Part Time,Afternoon,Afternoon,2000,3,37,107397000000,no,FALSE,FALSE,FALSE
3525,9457828879,Wagholi,Mehndi Artist,TRUE,33,Female,Full Time,Morning,Whole Day,2500,1,6,28092559717,no,FALSE,FALSE,TRUE
3526,9094017461,Pimplesaudagar,Plumber,FALSE,28,Male,Part Time,Evening,Evening,7500,8,45,520570000000,yes,TRUE,FALSE,TRUE
3527,8223970292,Vitthalwadi,Janitor,FALSE,37,Male,Part Time,Morning,Morning,7000,6,55,389615000000,no,TRUE,FALSE,FALSE
3528,9644683656,Pimplesaudagar,Electrician,FALSE,35,Male,Full Time,Evening,Whole Day,9500,8,51,638994000000,yes,FALSE,FALSE,TRUE
3529,9461357051,Nigdi,Accountant,TRUE,18,Female,Part Time,Afternoon,Afternoon,3000,2,19,206567000000,no,FALSE,FALSE,TRUE
3530,9048802042,Aundh,Cook,FALSE,40,Male,Part Time,Afternoon,Afternoon,2500,1,10,291132000000,yes,TRUE,FALSE,TRUE
3531,8996556057,Fatimanagar,Waiter,TRUE,27,Male,Full Time,Afternoon,Whole Day,6000,9,49,398602000000,no,TRUE,FALSE,TRUE
3532,8098959254,Swargate,Mehndi Artist,TRUE,36,Female,Part Time,Evening,Evening,7500,10,52,398543000000,no,FALSE,FALSE,TRUE
3533,9115726549,Chinchwad,Maid,FALSE,33,Female,Full Time,Morning,Whole Day,9000,8,60,628681000000,yes,TRUE,FALSE,FALSE
3534,8731476511,Singhgad Road,Driver,FALSE,34,Male,Part Time,Morning,Morning,8000,7,47,166898000000,yes,TRUE,FALSE,TRUE
3535,8827382304,Dattawadi,Childcare Worker,FALSE,33,Female,Part Time,Afternoon,Afternoon,10000,7,48,783548000000,yes,TRUE,FALSE,TRUE
3536,9168338420,Vitthalwadi,Electrician,TRUE,37,Male,Part Time,Afternoon,Afternoon,4500,4,32,793676000000,yes,TRUE,FALSE,FALSE
3537,9626727887,Paud Road,Receptionist,TRUE,25,Female,Full Time,Afternoon,Whole Day,2000,1,7,373139000000,no,TRUE,FALSE,TRUE
3538,8566085920,Dattawadi,Carpenter,FALSE,23,Male,Part Time,Morning,Morning,10000,6,43,888353000000,yes,FALSE,FALSE,FALSE
3539,9784277533,Ghorpadi,Childcare Worker,TRUE,37,Female,Part Time,Morning,Morning,3500,4,28,711367000000,yes,TRUE,FALSE,TRUE
3540,9676093216,Wagholi,Salesperson,FALSE,33,Female,Part Time,Afternoon,Afternoon,2000,5,36,223398000000,no,TRUE,FALSE,FALSE
3541,9631869896,Camp,Cashier,TRUE,26,Male,Part Time,Evening,Evening,6000,6,49,805747000000,no,TRUE,FALSE,TRUE
3542,8924269201,Salisbury Park,Electrician,FALSE,25,Male,Full Time,Morning,Whole Day,3000,4,21,438040000000,yes,FALSE,FALSE,TRUE
3543,7376951415,Dhayari,Mehndi Artist,TRUE,22,Female,Full Time,Afternoon,Whole Day,6500,10,43,725399000000,no,TRUE,FALSE,FALSE
3544,7364002930,Sahakarnagar,Childcare Worker,TRUE,31,Female,Full Time,Evening,Whole Day,6500,6,58,247929000000,yes,FALSE,FALSE,FALSE
3545,9290350154,Kharadi,Hairdresser,TRUE,26,Female,Part Time,Morning,Morning,3000,2,19,764878000000,no,TRUE,FALSE,TRUE
3546,9428598622,Parvati,Mechanic,FALSE,26,Male,Full Time,Afternoon,Whole Day,2000,3,21,500128000000,yes,TRUE,FALSE,TRUE
3547,7725650993,Salisbury Park,Painter,FALSE,25,Male,Full Time,Evening,Whole Day,9500,6,49,859669000000,no,FALSE,FALSE,FALSE
3548,9864763424,Hinjewadi,Plumber,TRUE,29,Male,Part Time,Afternoon,Afternoon,9500,6,58,349974000000,yes,TRUE,FALSE,TRUE
3549,9940962116,Saswad,Delivery Boy,FALSE,18,Male,Full Time,Afternoon,Whole Day,7500,7,57,137677000000,yes,FALSE,FALSE,TRUE
3550,9384774836,Mundhwa,Painter,TRUE,39,Male,Full Time,Afternoon,Whole Day,4000,4,31,567098000000,no,FALSE,FALSE,TRUE
3551,7462699678,Khadki,Janitor,FALSE,23,Male,Full Time,Afternoon,Whole Day,9000,6,51,323664000000,no,FALSE,FALSE,TRUE
3552,9955887601,Vitthalwadi,Electrician,FALSE,36,Male,Part Time,Morning,Morning,3000,1,14,125050000000,yes,FALSE,FALSE,TRUE
3553,7881717494,Hadapsar,Accountant,TRUE,40,Female,Full Time,Afternoon,Whole Day,5500,6,54,863013000000,no,FALSE,FALSE,TRUE
3554,9175618009,Swargate,Cashier,TRUE,38,Male,Full Time,Afternoon,Whole Day,8000,9,41,43511045616,no,FALSE,FALSE,FALSE
3555,9346768032,Kothrud,Receptionist,TRUE,30,Female,Part Time,Evening,Evening,2500,2,19,901503000000,no,FALSE,FALSE,FALSE
3556,8381743685,Baner,Plumber,TRUE,39,Male,Part Time,Afternoon,Afternoon,8500,9,47,186254000000,yes,FALSE,FALSE,FALSE
3557,8722670458,Bavdhan,Receptionist,FALSE,38,Female,Full Time,Evening,Whole Day,9500,6,60,354628000000,no,FALSE,FALSE,TRUE
3558,8992511931,Fursungi,Electrician,TRUE,39,Male,Full Time,Afternoon,Whole Day,8500,10,55,890958000000,yes,TRUE,FALSE,TRUE
3559,7340178008,Bavdhan,Worker,FALSE,18,Male,Part Time,Morning,Morning,6000,9,59,997159000000,yes,FALSE,FALSE,FALSE
3560,7710402378,Dhankawadi,Delivery Boy,TRUE,29,Male,Part Time,Afternoon,Afternoon,10000,9,48,183612000000,yes,TRUE,FALSE,FALSE
3561,9754323229,Camp,Waiter,FALSE,37,Male,Part Time,Evening,Evening,2000,1,16,324676000000,no,FALSE,FALSE,FALSE
3562,9762087890,Katraj,Hairdresser,TRUE,30,Female,Full Time,Morning,Whole Day,9000,7,60,676565000000,no,TRUE,FALSE,TRUE
3563,9085551377,Paud Road,Security Guard,TRUE,39,Male,Part Time,Afternoon,Afternoon,8000,9,40,506644000000,yes,TRUE,FALSE,FALSE
3564,7078663185,Koregaon Park,Cashier,FALSE,28,Male,Full Time,Morning,Whole Day,7000,6,44,901257000000,no,FALSE,FALSE,FALSE
3565,8412561336,Hinjewadi,Electrician,FALSE,32,Male,Part Time,Morning,Morning,3000,2,17,300295000000,yes,TRUE,FALSE,TRUE
3566,8209040840,Dhankawadi,Maid,FALSE,19,Female,Full Time,Evening,Whole Day,9000,8,41,24053976116,yes,TRUE,FALSE,TRUE
3567,7478105677,Vishrantwadi,Janitor,FALSE,23,Male,Part Time,Afternoon,Afternoon,9000,6,48,706462000000,no,FALSE,FALSE,TRUE
3568,9558688845,Dattawadi,Plumber,TRUE,18,Male,Part Time,Morning,Morning,3000,4,26,342998000000,yes,FALSE,FALSE,TRUE
3569,9221116369,Camp,Carpenter,TRUE,23,Male,Full Time,Morning,Whole Day,5000,6,58,57080222237,yes,FALSE,FALSE,FALSE
3570,9566237429,Mundhwa,Brick mason,TRUE,20,Male,Full Time,Evening,Whole Day,6500,9,60,298514000000,no,TRUE,FALSE,TRUE
3571,9108407886,Dhayari,Receptionist,FALSE,21,Male,Full Time,Evening,Whole Day,2500,2,7,741826000000,no,FALSE,FALSE,TRUE
3572,9027531047,Aundh,Delivery Boy,FALSE,22,Male,Part Time,Morning,Morning,3000,4,35,257329000000,yes,TRUE,FALSE,TRUE
3573,9841790374,Wagholi,Electrician,FALSE,35,Male,Part Time,Morning,Morning,2500,5,24,420754000000,yes,FALSE,FALSE,TRUE
3574,8980000312,Dhankawadi,Hairdresser,FALSE,19,Female,Full Time,Morning,Whole Day,2000,1,9,758577000000,no,TRUE,FALSE,FALSE
3575,9458153408,Vishrantwadi,Driver,TRUE,38,Male,Full Time,Afternoon,Whole Day,8500,9,51,546534000000,yes,TRUE,FALSE,FALSE
3576,7072964163,Hadapsar,Cashier,FALSE,34,Male,Part Time,Afternoon,Afternoon,7500,9,56,380956000000,no,FALSE,FALSE,FALSE
3577,7076514343,Singhgad Road,Plumber,TRUE,32,Male,Part Time,Evening,Evening,9000,10,48,164603000000,yes,TRUE,FALSE,TRUE
3578,9511742165,Ghorpadi,Receptionist,TRUE,38,Female,Full Time,Evening,Whole Day,8000,7,46,520460000000,no,TRUE,FALSE,TRUE
3579,9762338721,Wanowrie,Painter,FALSE,30,Male,Part Time,Afternoon,Afternoon,7500,7,52,52368828083,no,TRUE,FALSE,TRUE
3580,8645618725,Vishrantwadi,Tailor,FALSE,25,Male,Full Time,Morning,Whole Day,6000,8,56,787637000000,no,FALSE,FALSE,TRUE
3581,7883158465,Vitthalwadi,Security Guard,FALSE,40,Male,Full Time,Evening,Whole Day,4500,2,10,150346000000,yes,FALSE,FALSE,FALSE
3582,8683409357,Pashan,Brick mason,FALSE,29,Male,Part Time,Morning,Morning,10000,8,60,658889000000,no,TRUE,FALSE,FALSE
3583,9433422045,Bibewadi,Maid,TRUE,22,Female,Full Time,Afternoon,Whole Day,9500,10,56,946470000000,yes,TRUE,FALSE,TRUE
3584,8219620119,Koregaon Park,Driver,FALSE,38,Male,Full Time,Evening,Whole Day,2500,4,21,775599000000,yes,FALSE,FALSE,FALSE
3585,7528168723,Kothrud,Janitor,FALSE,20,Male,Full Time,Afternoon,Whole Day,4500,3,36,495077000000,no,FALSE,FALSE,FALSE
3586,9446019543,Aundh,Security Guard,TRUE,18,Male,Part Time,Afternoon,Afternoon,6000,10,45,750096000000,yes,TRUE,FALSE,TRUE
3587,8937836620,Ambegaon,Brick mason,FALSE,23,Male,Full Time,Morning,Whole Day,5000,6,54,607150000000,no,FALSE,FALSE,FALSE
3588,9004161043,Sahakarnagar,Brick mason,FALSE,26,Male,Full Time,Evening,Whole Day,8500,9,56,46483140676,no,FALSE,FALSE,TRUE
3589,7141934557,Erandwane,Hairdresser,FALSE,23,Female,Full Time,Morning,Whole Day,7500,9,58,223811000000,no,FALSE,FALSE,TRUE
3590,9747325700,Dhankawadi,Brick mason,TRUE,39,Male,Part Time,Morning,Morning,8000,7,42,495802000000,no,FALSE,FALSE,TRUE
3591,9870174788,Dattawadi,Janitor,FALSE,20,Male,Full Time,Afternoon,Whole Day,3000,2,12,808319000000,no,TRUE,FALSE,FALSE
3592,9326693236,Kharadi,Driver,TRUE,24,Male,Full Time,Morning,Whole Day,9000,10,41,70985019094,yes,FALSE,FALSE,TRUE
3593,8278957310,Dhayari,Childcare Worker,TRUE,28,Female,Full Time,Morning,Whole Day,2000,5,20,514484000000,yes,TRUE,FALSE,TRUE
3594,9901819010,Vishrantwadi,Hairdresser,TRUE,32,Female,Part Time,Morning,Morning,8500,10,57,855257000000,no,FALSE,FALSE,TRUE
3595,8970434723,Kondhwa,Cook,FALSE,40,Male,Full Time,Evening,Whole Day,5000,7,44,793737000000,yes,FALSE,FALSE,TRUE
3596,7521177085,Paud Road,Cashier,TRUE,19,Female,Full Time,Morning,Whole Day,8500,9,44,872061000000,no,FALSE,FALSE,FALSE
3597,7574246738,Kharadi,Janitor,TRUE,35,Male,Full Time,Afternoon,Whole Day,4000,2,5,186075000000,no,FALSE,FALSE,FALSE
3598,9776395806,Sahakarnagar,Accountant,TRUE,27,Male,Full Time,Evening,Whole Day,9500,6,52,346561000000,no,FALSE,FALSE,FALSE
3599,9658042901,Singhgad Road,Mehndi Artist,FALSE,27,Female,Part Time,Morning,Morning,10000,10,51,968976000000,no,FALSE,FALSE,TRUE
3600,9351612173,Koregaon Park,Waiter,FALSE,29,Male,Part Time,Morning,Morning,4000,3,33,788592000000,no,FALSE,FALSE,FALSE
3601,9569989671,Katraj,Electrician,TRUE,34,Male,Part Time,Evening,Evening,9000,7,58,704377000000,yes,FALSE,FALSE,FALSE
3602,9463212134,Koregaon Park,Maid,FALSE,27,Female,Full Time,Evening,Whole Day,5500,6,56,268191000000,yes,TRUE,FALSE,TRUE
3603,9081501238,Hinjewadi,Carpenter,FALSE,19,Male,Full Time,Morning,Whole Day,5000,9,56,560694000000,yes,FALSE,FALSE,TRUE
3604,8775813968,Dhole Patil Road,Cashier,TRUE,20,Male,Full Time,Afternoon,Whole Day,5500,6,44,862928000000,no,TRUE,FALSE,FALSE
3605,7902456099,Ambegaon,Waiter,TRUE,30,Male,Full Time,Evening,Whole Day,5000,9,50,773506000000,no,TRUE,FALSE,FALSE
3606,9791511064,Dhankawadi,Carpenter,FALSE,39,Male,Full Time,Evening,Whole Day,2000,2,9,114636000000,yes,FALSE,FALSE,TRUE
3607,8897559416,Ganeshkhind,Accountant,FALSE,35,Male,Part Time,Morning,Morning,3500,5,26,266416000000,no,FALSE,FALSE,FALSE
3608,7541274703,Ambegaon,Maid,TRUE,24,Female,Full Time,Evening,Whole Day,5000,6,51,735488000000,yes,FALSE,FALSE,FALSE
3609,8302286413,Dattawadi,Waiter,FALSE,18,Male,Part Time,Evening,Evening,8000,8,42,5900365064,no,TRUE,FALSE,TRUE
3610,8470000755,Camp,Brick mason,FALSE,32,Male,Full Time,Morning,Whole Day,2000,5,26,452233000000,no,TRUE,FALSE,FALSE
3611,7382242860,Bibewadi,Cashier,TRUE,37,Female,Part Time,Afternoon,Afternoon,8500,8,43,92718499032,no,TRUE,FALSE,FALSE
3612,8463810756,Balewadi,Delivery Boy,TRUE,26,Male,Part Time,Evening,Evening,10000,7,45,573423000000,yes,FALSE,FALSE,TRUE
3613,7749104370,Dattawadi,Mechanic,FALSE,20,Male,Part Time,Morning,Morning,4000,5,23,387237000000,yes,TRUE,FALSE,TRUE
3614,9609722651,Saswad,Driver,FALSE,24,Male,Part Time,Morning,Morning,4000,5,32,399549000000,yes,TRUE,FALSE,FALSE
3615,9243632069,Shivajinagar,Electrician,TRUE,23,Male,Part Time,Morning,Morning,3000,3,22,17547585032,yes,TRUE,FALSE,FALSE
3616,9201762375,Dhayari,Salesperson,TRUE,23,Female,Full Time,Morning,Whole Day,4500,1,9,44775624202,no,FALSE,FALSE,FALSE
3617,9041824737,Saswad,Carpenter,FALSE,19,Male,Full Time,Evening,Whole Day,5000,6,57,744877000000,yes,FALSE,FALSE,FALSE
3618,8072009399,Aundh,Mehndi Artist,TRUE,40,Female,Full Time,Evening,Whole Day,10000,10,48,214289000000,no,TRUE,FALSE,TRUE
3619,9111572858,Balewadi,Delivery Boy,FALSE,19,Male,Part Time,Afternoon,Afternoon,3000,1,17,740168000000,yes,TRUE,FALSE,TRUE
3620,9042908847,Shivajinagar,Janitor,TRUE,25,Male,Full Time,Morning,Whole Day,2500,4,23,157890000000,no,FALSE,FALSE,TRUE
3621,7549995599,Salisbury Park,Salesperson,TRUE,23,Male,Part Time,Afternoon,Afternoon,9000,9,58,432993000000,no,TRUE,FALSE,TRUE
3622,7526283210,Pimplesaudagar,Janitor,TRUE,22,Male,Part Time,Evening,Evening,2500,2,15,46417852402,no,FALSE,FALSE,TRUE
3623,9016497323,Singhgad Road,Worker,TRUE,18,Male,Part Time,Afternoon,Afternoon,2500,1,7,424050000000,yes,FALSE,FALSE,TRUE
3624,8870660424,Salisbury Park,Waiter,TRUE,34,Male,Part Time,Afternoon,Afternoon,3500,1,14,274924000000,no,TRUE,FALSE,FALSE
3625,7837959098,Katraj,Cook,TRUE,35,Male,Part Time,Afternoon,Afternoon,8500,7,46,506688000000,yes,TRUE,FALSE,TRUE
3626,9311376825,Kharadi,Accountant,TRUE,25,Female,Part Time,Evening,Evening,6000,9,55,258873000000,no,FALSE,FALSE,FALSE
3627,9436987773,Salisbury Park,Cook,FALSE,22,Male,Part Time,Afternoon,Afternoon,2000,1,14,214327000000,yes,TRUE,FALSE,FALSE
3628,8771652447,Bibewadi,Driver,FALSE,28,Male,Full Time,Morning,Whole Day,3500,3,38,417905000000,yes,FALSE,FALSE,TRUE
3629,7762276442,Salisbury Park,Carpenter,TRUE,36,Male,Full Time,Morning,Whole Day,3500,4,38,968619000000,yes,TRUE,FALSE,FALSE
3630,8630300688,Kondhwa,Waitress,FALSE,25,Female,Full Time,Morning,Whole Day,9500,6,50,16241579106,no,FALSE,FALSE,TRUE
3631,7172600723,Khadakwasla,Electrician,TRUE,38,Male,Part Time,Evening,Evening,7500,6,53,266275000000,yes,TRUE,FALSE,TRUE
3632,7782483350,Vishrantwadi,Brick mason,FALSE,21,Male,Full Time,Afternoon,Whole Day,9000,7,55,167613000000,no,FALSE,FALSE,TRUE
3633,9205402878,Khadakwasla,Brick mason,TRUE,34,Male,Full Time,Morning,Whole Day,3500,4,28,797882000000,no,TRUE,FALSE,FALSE
3634,7899815197,Wanowrie,Brick mason,TRUE,26,Male,Full Time,Afternoon,Whole Day,6500,8,41,894978000000,no,FALSE,FALSE,FALSE
3635,8296841770,Katraj,Tailor,TRUE,19,Male,Part Time,Evening,Evening,2000,2,20,446857000000,no,TRUE,FALSE,TRUE
3636,9525742421,Kondhwa,Receptionist,TRUE,39,Male,Part Time,Evening,Evening,6500,7,52,858716000000,no,FALSE,FALSE,TRUE
3637,9487321045,Koregaon Park,Mechanic,TRUE,23,Male,Full Time,Afternoon,Whole Day,7000,7,58,841430000000,yes,TRUE,FALSE,FALSE
3638,8041249746,Parvati,Maid,TRUE,28,Female,Full Time,Evening,Whole Day,4000,1,17,753536000000,yes,FALSE,FALSE,TRUE
3639,9226842136,Wagholi,Maid,FALSE,18,Female,Part Time,Afternoon,Afternoon,9500,8,56,826504000000,yes,TRUE,FALSE,FALSE
3640,8179554299,Swargate,Brick mason,TRUE,25,Male,Full Time,Evening,Whole Day,6000,7,42,87709029355,no,TRUE,FALSE,TRUE
